2020.01.14,02:00,1545.20,1545.26,1541.73,1543.44,6026
2020.01.14,03:00,1543.44,1543.57,1535.88,1537.61,11533
2020.01.14,04:00,1537.61,1540.13,1537.49,1539.99,5844
2020.01.14,05:00,1540.09,1540.52,1538.53,1538.74,5086
2020.01.14,06:00,1538.74,1539.28,1538.08,1538.89,2798
2020.01.14,07:00,1538.89,1539.13,1536.12,1537.87,5868
2020.01.14,08:00,1537.91,1540.02,1536.33,1539.71,6169
2020.01.14,09:00,1539.72,1543.08,1538.93,1543.07,6164
2020.01.14,10:00,1543.03,1545.88,1541.73,1544.44,7488
2020.01.14,11:00,1544.45,1544.60,1542.53,1544.05,5157
2020.01.14,12:00,1544.05,1545.76,1543.73,1544.98,4520
2020.01.14,13:00,1545.00,1545.97,1543.03,1543.03,5454
2020.01.14,14:00,1543.03,1544.20,1542.24,1543.12,5452
2020.01.14,15:00,1543.13,1546.68,1542.03,1544.13,11554
2020.01.14,16:00,1544.13,1546.99,1542.40,1546.24,14379
2020.01.14,17:00,1546.26,1546.72,1540.94,1542.94,14242
2020.01.14,18:00,1542.92,1544.32,1542.16,1542.37,9703
2020.01.14,19:00,1542.37,1543.83,1542.02,1543.51,6161
2020.01.14,20:00,1543.49,1548.80,1542.88,1545.69,11839
2020.01.14,21:00,1545.70,1547.81,1545.12,1546.08,10320
2020.01.14,22:00,1546.10,1547.26,1545.48,1547.04,7270
2020.01.14,23:00,1547.02,1547.04,1545.93,1546.22,1631
2020.01.15,01:00,1546.18,1549.98,1545.88,1549.50,4573
2020.01.15,02:00,1549.49,1550.05,1547.93,1549.13,5158
2020.01.15,03:00,1549.12,1549.12,1546.32,1547.33,6354
2020.01.15,04:00,1547.31,1552.83,1547.17,1552.16,8322
2020.01.15,05:00,1552.16,1552.76,1551.07,1552.09,5291
2020.01.15,06:00,1552.09,1552.63,1551.70,1551.98,3388
2020.01.15,07:00,1551.99,1553.34,1551.90,1553.17,4292
2020.01.15,08:00,1553.17,1553.87,1550.27,1550.74,7012
2020.01.15,09:00,1550.79,1552.78,1550.62,1552.66,5417
2020.01.15,10:00,1552.74,1554.22,1551.85,1553.46,6965
2020.01.15,11:00,1553.46,1553.62,1551.56,1553.19,5502
2020.01.15,12:00,1553.20,1553.38,1551.35,1551.85,3691
2020.01.15,13:00,1551.86,1553.08,1551.59,1551.98,4053
2020.01.15,14:00,1551.99,1552.29,1550.13,1550.76,4814
2020.01.15,15:00,1550.74,1554.78,1546.90,1554.74,10949
2020.01.15,16:00,1554.78,1557.06,1548.81,1549.63,15914
2020.01.15,17:00,1549.62,1550.99,1548.76,1548.92,12427
2020.01.15,18:00,1548.91,1552.27,1548.71,1551.78,10152
2020.01.15,19:00,1551.79,1554.31,1550.83,1553.97,8520
2020.01.15,20:00,1553.90,1556.40,1553.04,1555.89,8514
2020.01.15,21:00,1555.89,1558.14,1554.82,1555.61,7041
2020.01.15,22:00,1555.64,1557.00,1554.13,1556.18,9906
2020.01.15,23:00,1556.16,1556.36,1555.03,1556.08,2345
2020.01.16,01:00,1556.24,1556.35,1554.90,1556.28,3087
2020.01.16,02:00,1556.32,1558.06,1556.27,1557.04,4155
2020.01.16,03:00,1557.02,1557.51,1555.73,1556.39,6497
2020.01.16,04:00,1556.40,1557.11,1555.37,1555.84,5127
2020.01.16,05:00,1555.87,1556.72,1555.38,1556.44,3252
2020.01.16,06:00,1556.42,1556.42,1555.58,1555.77,1785
2020.01.16,07:00,1555.75,1555.95,1551.47,1551.67,4059
2020.01.16,08:00,1551.68,1553.23,1551.59,1552.91,4024
2020.01.16,09:00,1552.88,1553.75,1552.45,1553.46,3326
2020.01.16,10:00,1553.45,1554.63,1551.77,1553.89,6430
2020.01.16,11:00,1553.82,1555.63,1553.71,1554.81,5672
2020.01.16,12:00,1554.82,1555.82,1554.49,1554.67,4777
2020.01.16,13:00,1554.69,1556.42,1554.48,1556.18,4313
2020.01.16,14:00,1556.19,1557.44,1555.27,1556.62,5636
2020.01.16,15:00,1556.61,1556.66,1552.46,1554.22,11271
2020.01.16,16:00,1554.25,1555.02,1550.67,1553.84,12200
2020.01.16,17:00,1553.84,1555.53,1548.01,1550.78,15416
2020.01.16,18:00,1550.85,1551.07,1548.96,1550.84,9621
2020.01.16,19:00,1550.82,1552.23,1550.56,1551.49,5593
2020.01.16,20:00,1551.49,1551.62,1549.37,1550.38,5923
2020.01.16,21:00,1550.37,1552.21,1550.16,1551.77,5020
2020.01.16,22:00,1551.77,1553.95,1551.20,1553.75,5769
2020.01.16,23:00,1553.74,1554.07,1552.17,1552.37,2275
2020.01.17,01:00,1552.40,1552.50,1550.83,1552.17,3272
2020.01.17,02:00,1552.19,1552.71,1549.83,1549.94,3429
2020.01.17,03:00,1550.02,1553.54,1549.36,1553.08,6939
2020.01.17,04:00,1553.02,1554.09,1551.95,1553.66,6232
2020.01.17,05:00,1553.66,1554.68,1553.16,1554.54,3252
2020.01.17,06:00,1554.54,1555.81,1554.54,1555.64,2081
2020.01.17,07:00,1555.66,1556.90,1555.54,1555.60,3547
2020.01.17,08:00,1555.61,1556.94,1554.26,1556.80,5113
2020.01.17,09:00,1556.83,1556.98,1554.65,1555.46,4489
2020.01.17,10:00,1555.52,1555.63,1554.10,1554.52,4764
2020.01.17,11:00,1554.53,1555.66,1554.07,1555.44,4772
2020.01.17,12:00,1555.44,1556.85,1554.26,1556.79,4757
2020.01.17,13:00,1556.79,1557.19,1555.67,1556.47,3437
2020.01.17,14:00,1556.49,1559.71,1556.43,1558.96,5332
2020.01.17,15:00,1559.01,1560.69,1554.81,1555.37,11471
2020.01.17,16:00,1555.37,1558.92,1554.41,1557.71,14086
2020.01.17,17:00,1557.71,1558.49,1554.02,1556.24,13676
2020.01.17,18:00,1556.25,1558.58,1555.81,1557.87,9752
2020.01.17,19:00,1557.87,1560.09,1557.53,1559.72,6577
2020.01.17,20:00,1559.75,1561.19,1559.35,1559.99,6136
2020.01.17,21:00,1560.00,1561.20,1559.62,1559.70,4157
2020.01.17,22:00,1559.70,1560.89,1556.22,1557.07,5120
2020.01.17,23:00,1557.12,1557.54,1556.29,1556.70,1864
2020.01.20,01:00,1557.11,1559.06,1556.32,1557.01,3111
2020.01.20,02:00,1556.97,1558.28,1556.69,1556.81,3225
2020.01.20,03:00,1556.84,1558.80,1556.63,1557.61,5827
2020.01.20,04:00,1557.60,1558.04,1556.91,1557.87,3237
2020.01.20,05:00,1557.87,1558.86,1557.77,1558.86,2789
2020.01.20,06:00,1558.85,1559.76,1558.85,1559.53,2428
2020.01.20,07:00,1559.53,1562.18,1559.14,1561.85,4091
2020.01.20,08:00,1561.85,1562.73,1561.28,1561.47,4464
2020.01.20,09:00,1561.44,1562.45,1560.15,1561.47,4240
2020.01.20,10:00,1561.50,1561.68,1559.26,1560.14,4550
2020.01.20,11:00,1560.13,1560.56,1559.48,1560.42,3287
2020.01.20,12:00,1560.43,1560.69,1559.28,1559.74,3069
2020.01.20,13:00,1559.74,1560.60,1559.37,1560.09,2274
2020.01.20,14:00,1560.09,1560.11,1559.34,1559.57,2531
2020.01.20,15:00,1559.52,1560.94,1558.30,1560.36,4533
2020.01.20,16:00,1560.33,1560.59,1559.32,1560.12,3646
2020.01.20,17:00,1560.12,1560.97,1559.60,1560.88,3415
2020.01.20,18:00,1560.88,1561.19,1560.32,1560.95,2612
2020.01.20,19:00,1560.95,1561.05,1560.49,1560.58,1938
2020.01.21,01:00,1560.68,1561.41,1559.84,1561.21,2316
2020.01.21,02:00,1561.21,1561.90,1560.31,1560.43,2625
2020.01.21,03:00,1560.40,1567.79,1559.97,1566.56,12162
2020.01.21,04:00,1566.56,1568.56,1564.59,1566.97,8327
2020.01.21,05:00,1566.94,1567.25,1565.47,1566.81,4827
2020.01.21,06:00,1566.82,1567.67,1566.21,1566.55,2627
2020.01.21,07:00,1566.55,1566.92,1565.29,1565.64,3701
2020.01.21,08:00,1565.63,1567.19,1565.36,1565.49,5253
2020.01.21,09:00,1565.45,1566.07,1558.28,1559.45,8018
2020.01.21,10:00,1559.43,1561.53,1552.59,1554.79,10375
2020.01.21,11:00,1554.81,1557.72,1554.69,1555.86,6880
2020.01.21,12:00,1555.85,1556.83,1554.61,1554.71,5542
2020.01.21,13:00,1554.71,1556.99,1551.83,1555.62,6861
2020.01.21,14:00,1555.62,1557.80,1554.79,1556.56,5964
2020.01.21,15:00,1556.56,1557.79,1550.75,1553.27,13804
2020.01.21,16:00,1553.26,1553.35,1546.30,1552.39,14025
2020.01.21,17:00,1552.38,1558.51,1550.91,1558.47,12568
2020.01.21,18:00,1558.47,1558.72,1556.12,1557.27,10512
2020.01.21,19:00,1557.25,1557.98,1556.85,1557.08,5810
2020.01.21,20:00,1557.09,1559.95,1554.35,1558.65,11426
2020.01.21,21:00,1558.65,1559.03,1557.09,1558.24,8038
2020.01.21,22:00,1558.26,1559.16,1556.91,1558.64,6687
2020.01.21,23:00,1558.66,1559.55,1557.72,1557.96,3163
2020.01.22,01:00,1558.44,1559.05,1555.57,1556.52,3578
2020.01.22,02:00,1556.55,1557.56,1555.99,1556.51,4516
2020.01.22,03:00,1556.61,1556.75,1553.00,1554.66,10995
2020.01.22,04:00,1554.67,1554.71,1550.14,1551.09,8206
2020.01.22,05:00,1551.18,1552.31,1550.44,1552.03,5043
2020.01.22,06:00,1552.03,1553.00,1550.88,1552.98,2301
2020.01.22,07:00,1552.97,1553.50,1550.54,1550.91,3310
2020.01.22,08:00,1550.94,1553.07,1550.56,1552.12,4340
2020.01.22,09:00,1552.11,1554.82,1551.53,1554.24,4417
2020.01.22,10:00,1554.39,1556.61,1553.84,1556.21,4376
2020.01.22,11:00,1556.20,1557.96,1556.15,1557.05,4598
2020.01.22,12:00,1557.05,1558.95,1557.05,1558.42,3281
2020.01.22,13:00,1558.43,1559.21,1555.56,1555.73,4640
2020.01.22,14:00,1555.72,1556.26,1555.10,1556.09,4927
2020.01.22,15:00,1556.09,1557.44,1554.55,1556.10,10320
2020.01.22,16:00,1556.19,1558.95,1555.90,1557.94,12390
2020.01.22,17:00,1558.00,1558.02,1554.85,1557.07,13145
2020.01.22,18:00,1557.04,1558.16,1555.42,1556.07,10327
2020.01.22,19:00,1556.06,1558.13,1555.95,1557.74,5964
2020.01.22,20:00,1557.74,1558.44,1556.66,1557.13,5652
2020.01.22,21:00,1557.13,1557.86,1556.32,1557.60,5542
2020.01.22,22:00,1557.60,1558.84,1557.36,1558.84,7849
2020.01.22,23:00,1558.83,1559.05,1558.39,1558.54,2607
2020.01.23,01:00,1558.75,1563.72,1558.44,1561.43,5173
2020.01.23,02:00,1561.42,1562.98,1560.68,1561.82,6899
2020.01.23,03:00,1561.84,1563.48,1558.67,1559.93,9376
2020.01.23,04:00,1559.94,1560.44,1556.00,1556.00,7164
2020.01.23,05:00,1556.02,1559.07,1555.82,1558.78,3881
2020.01.23,06:00,1558.76,1559.20,1558.25,1558.87,2599
2020.01.23,07:00,1558.85,1560.86,1557.51,1557.87,6703
2020.01.23,08:00,1557.86,1558.13,1555.42,1557.32,6133
2020.01.23,09:00,1557.33,1557.33,1553.37,1554.11,6846
2020.01.23,10:00,1554.11,1556.97,1552.94,1556.00,7971
2020.01.23,11:00,1556.00,1556.38,1553.86,1554.25,4910
2020.01.23,12:00,1554.24,1554.67,1553.72,1554.67,3093
2020.01.23,13:00,1554.67,1554.75,1552.86,1552.88,3833
2020.01.23,14:00,1552.88,1555.42,1551.84,1555.10,6135
2020.01.23,15:00,1555.10,1557.55,1554.52,1556.79,11653
2020.01.23,16:00,1556.80,1564.84,1554.55,1563.02,17674
2020.01.23,17:00,1562.95,1563.27,1559.81,1562.62,15073
2020.01.23,18:00,1562.63,1567.03,1562.41,1563.80,12815
2020.01.23,19:00,1563.81,1567.81,1563.60,1567.27,8392
2020.01.23,20:00,1567.20,1567.90,1562.28,1562.28,8836
2020.01.23,21:00,1562.28,1563.39,1560.25,1562.77,7689
2020.01.23,22:00,1562.76,1564.08,1561.62,1562.41,7021
2020.01.23,23:00,1562.40,1563.54,1561.87,1562.70,2292
2020.01.24,01:00,1562.40,1563.14,1560.82,1560.91,2579
2020.01.24,02:00,1560.89,1561.94,1560.24,1561.05,4010
2020.01.24,03:00,1561.07,1562.70,1559.53,1561.85,5040
2020.01.24,04:00,1561.87,1562.25,1561.15,1561.68,2930
2020.01.24,05:00,1561.68,1562.19,1561.01,1561.67,2376
2020.01.24,06:00,1561.72,1562.24,1559.33,1559.66,2949
2020.01.24,07:00,1559.66,1561.14,1559.61,1560.50,2438
2020.01.24,08:00,1560.48,1561.42,1560.16,1560.68,2500
2020.01.24,09:00,1560.68,1561.41,1559.39,1559.54,4509
2020.01.24,10:00,1559.56,1559.97,1557.54,1558.43,8491
2020.01.24,11:00,1558.43,1561.39,1558.21,1561.19,6770
2020.01.24,12:00,1561.18,1562.93,1560.64,1560.64,4493
2020.01.24,13:00,1560.64,1560.64,1558.58,1559.17,4689
2020.01.24,14:00,1559.17,1560.34,1557.44,1558.09,5918
2020.01.24,15:00,1558.09,1562.29,1556.51,1561.36,9023
2020.01.24,16:00,1561.36,1566.30,1559.70,1564.26,13757
2020.01.24,17:00,1564.31,1575.51,1564.02,1570.25,17648
2020.01.24,18:00,1570.23,1573.74,1568.83,1572.49,13215
2020.01.24,19:00,1572.47,1575.81,1570.55,1571.66,11950
2020.01.24,20:00,1571.66,1574.60,1571.54,1572.77,12544
2020.01.24,21:00,1572.78,1575.72,1570.80,1571.01,12185
2020.01.24,22:00,1571.00,1572.54,1569.52,1571.74,11106
2020.01.24,23:00,1571.66,1571.86,1570.15,1570.57,1891
